NCT#,phase,condition,sponsor,start_date,mesh_list,criterion
NCT01018875,Phase 2,Alzheimer's Disease,"AbbVie (prior sponsor, Abbott)",Dec-09,Alzheimer Disease;Donepezil," diagnostic criteria criteria for probable AD (Alzheimer's Disease). 3. Female subjects must be postmenopausal for at least 2 years or surgically sterile. 4. Male subjects must be surgically sterile, sexually inactive or using a barrier method of birth control. 5. Subject has an identified, reliable caregiver. 6. Subject has a CT or MRI scan within 36 months prior to randomization. 7. With the exception of a diagnosis of mild-to-moderate AD and the presence of stable medical conditions, the subject is generally in good health based on medical history, physical examination, vital signs, clinical lab tests and ECG"
NCT01019421,Phase 2,Alzheimer's Disease,H. Lundbeck A/S,Dec-09,Alzheimer Disease, The patient (or if applicable the legally acceptable representative (LAR) and if different from the responsible caregiver) and the responsible caregiver are able to read and understand the Informed Consent Form.
NCT01019421,Phase 2,Alzheimer's Disease,H. Lundbeck A/S,Dec-09,Alzheimer Disease, The patient has a knowledgeable and reliable caregiver who will accompany the patient to all clinic visits during the study.
NCT01019421,Phase 2,Alzheimer's Disease,H. Lundbeck A/S,Dec-09,Alzheimer Disease, The patient (or if applicable the LAR and if different from the responsible caregiver) and the responsible caregiver have signed the Informed Consent Form.
NCT01019421,Phase 2,Alzheimer's Disease,H. Lundbeck A/S,Dec-09,Alzheimer Disease, The patient has probable AD consistent with NINCDS-ADRDA criteria.
NCT01019421,Phase 2,Alzheimer's Disease,H. Lundbeck A/S,Dec-09,Alzheimer Disease," The patient is a man or woman, aged at least 50 years."
NCT01019421,Phase 2,Alzheimer's Disease,H. Lundbeck A/S,Dec-09,Alzheimer Disease, The patient has been treated with donepezil on a stable dose for at least 3 months prior to screening.
NCT01020838,Phase 3,Alzheimer Disease,Life Molecular Imaging SA,Nov-09,Alzheimer Disease," Females, no child-bearing potential or negative urine pregnancy test on day of BAY94-9172 injection"
NCT01020838,Phase 3,Alzheimer Disease,Life Molecular Imaging SA,Nov-09,Alzheimer Disease," Exhibits visual, auditory, and communicative capabilities adequate to provide informed consent or assent and comply with study procedures"
NCT01020838,Phase 3,Alzheimer Disease,Life Molecular Imaging SA,Nov-09,Alzheimer Disease, Is willing and able to lie down in magnetic resonance imaging (MRI) and positron emission tomography (PET) scanners
NCT01020838,Phase 3,Alzheimer Disease,Life Molecular Imaging SA,Nov-09,Alzheimer Disease, Is willing to donate their brain for postmortem examination in case of death
NCT01020838,Phase 3,Alzheimer Disease,Life Molecular Imaging SA,Nov-09,Alzheimer Disease," The subject, or the subject and/or legally acceptable representative will be compliant and have a high probability of completing the study in the opinion of the investigator"
NCT01020838,Phase 3,Alzheimer Disease,Life Molecular Imaging SA,Nov-09,Alzheimer Disease," Has been fully informed about the study, including provisions of the Health Insurance Portability and Accountability Act (HIPAA), as applicable, and informed consent or assent has been signed and dated (with time) by the subject and/or the subject's legally acceptable representative"
NCT01020838,Phase 3,Alzheimer Disease,Life Molecular Imaging SA,Nov-09,Alzheimer Disease, The subjects who have participated in a previous florbetaben study e.g. study 311741 may be included in the present study. The MRI- and florbetaben PET scan do not need to be repeated if both scans were performed within twelve months prior to inclusion.
NCT01028053,Phase 3,Alzheimer's Disease,GE Healthcare,Dec-09,Alzheimer Disease;Cognitive Dysfunction;Flutemetamol, The subject is 60 years old or older.
NCT01028053,Phase 3,Alzheimer's Disease,GE Healthcare,Dec-09,Alzheimer Disease;Cognitive Dysfunction;Flutemetamol, The subject meets the Petersen criteria for amnestic MCI.
NCT01028053,Phase 3,Alzheimer's Disease,GE Healthcare,Dec-09,Alzheimer Disease;Cognitive Dysfunction;Flutemetamol, The subject has a score of less than or equal to 4 on the Modified Hachinski Ischemic Scale.
NCT01028053,Phase 3,Alzheimer's Disease,GE Healthcare,Dec-09,Alzheimer Disease;Cognitive Dysfunction;Flutemetamol, The subject has a MMSE score of 24-30.
NCT01028053,Phase 3,Alzheimer's Disease,GE Healthcare,Dec-09,Alzheimer Disease;Cognitive Dysfunction;Flutemetamol, The subject has a non-contrast MRI examination as part of the screening visit that excludes aMCI arising from structural causes.
NCT01028053,Phase 3,Alzheimer's Disease,GE Healthcare,Dec-09,Alzheimer Disease;Cognitive Dysfunction;Flutemetamol," The subject and/or the subject's legally acceptable representative, if applicable, in accordance with local regulations, has signed and dated an informed consent."
NCT01035138,Phase 3,Alzheimer's Disease,Eli Lilly and Company,Dec-09,Alzheimer Disease, Meets National Institute of Neurological and Communicative Disorders and Stroke/Alzheimer's Disease and Related Disorders Association (NINCDS/ADRDA) criteria for probable Alzheimer's Disease
NCT01035138,Phase 3,Alzheimer's Disease,Eli Lilly and Company,Dec-09,Alzheimer Disease, Completed semagacestat study LFAN or study LFBC through 88 weeks
NCT01035138,Phase 3,Alzheimer's Disease,Eli Lilly and Company,Dec-09,Alzheimer Disease, Must continue to have a reliable caregiver
NCT01035138,Phase 3,Alzheimer's Disease,Eli Lilly and Company,Dec-09,Alzheimer Disease, Capable of swallowing whole oral medication
NCT01035138,Phase 3,Alzheimer's Disease,Eli Lilly and Company,Dec-09,Alzheimer Disease, Agrees not to participate in other investigational compounds for the duration of study
NCT01039701,Phase 2,Mild to Moderate Alzheimer's Disease,AstraZeneca,Dec-09,Alzheimer Disease, history of progressive worsening of memory and other cognitive functions for at least 12 months
NCT01039701,Phase 2,Mild to Moderate Alzheimer's Disease,AstraZeneca,Dec-09,Alzheimer Disease, treatment with stable dose of donepezil (10 mg) for at least 3 months
NCT01039701,Phase 2,Mild to Moderate Alzheimer's Disease,AstraZeneca,Dec-09,Alzheimer Disease," the patient should have an appropriate caregiver, who is required for all study visits"
NCT01055392,Phase 2,Alzheimer Disease,University of Sao Paulo,Mar-07,Alzheimer Disease;Cognitive Dysfunction;Lithium Carbonate, patients with amnestic mild cognitive impairment;
NCT01055392,Phase 2,Alzheimer Disease,University of Sao Paulo,Mar-07,Alzheimer Disease;Cognitive Dysfunction;Lithium Carbonate, age: 60 to 80 years-old;
NCT01058941,Phase 1/Phase 2,Alzheimer's Disease,Oregon Health and Science University,Sep-10,Alzheimer Disease;Thioctic Acid,55 years or older
NCT01058941,Phase 1/Phase 2,Alzheimer's Disease,Oregon Health and Science University,Sep-10,Alzheimer Disease;Thioctic Acid,Probable AD by National Institute of Neurological and Communicative Disorders and Stroke/Alzheimer's Disease and Related Disorders Association - NINCDS/ADRDA criteria
NCT01058941,Phase 1/Phase 2,Alzheimer's Disease,Oregon Health and Science University,Sep-10,Alzheimer Disease;Thioctic Acid,MMSE between 15-26
NCT01058941,Phase 1/Phase 2,Alzheimer's Disease,Oregon Health and Science University,Sep-10,Alzheimer Disease;Thioctic Acid,Caregiver/study partner that can accompany participant to all study visits
NCT01058941,Phase 1/Phase 2,Alzheimer's Disease,Oregon Health and Science University,Sep-10,Alzheimer Disease;Thioctic Acid,Stable use of cholinesterase inhibitors and memantine permitted - doses must be stable for 4 months prior to study enrollment
NCT01058941,Phase 1/Phase 2,Alzheimer's Disease,Oregon Health and Science University,Sep-10,Alzheimer Disease;Thioctic Acid,"Stable doses of over-the-counter antioxidants (e.g. vitamin E, ginkgo biloba) are permitted - dose must be stable for 4 months prior to study enrollment"
NCT01058941,Phase 1/Phase 2,Alzheimer's Disease,Oregon Health and Science University,Sep-10,Alzheimer Disease;Thioctic Acid,Stable dose of lipid lowering medication - dose must be stable for 4 months prior to study enrollment
NCT01058941,Phase 1/Phase 2,Alzheimer's Disease,Oregon Health and Science University,Sep-10,Alzheimer Disease;Thioctic Acid,Geriatric Depression Scale (GDS) - Score of less than  5
NCT01058941,Phase 1/Phase 2,Alzheimer's Disease,Oregon Health and Science University,Sep-10,Alzheimer Disease;Thioctic Acid,General health status that will not interfere with the participant's ability to complete the study.
NCT01058941,Phase 1/Phase 2,Alzheimer's Disease,Oregon Health and Science University,Sep-10,Alzheimer Disease;Thioctic Acid,"Screening laboratory values within normal limits or, if abnormal, deemed clinically insignificant by the investigator"
NCT01058941,Phase 1/Phase 2,Alzheimer's Disease,Oregon Health and Science University,Sep-10,Alzheimer Disease;Thioctic Acid,Sufficient English language skills to complete all testing
NCT01066546,Phase 3,Alzheimer's Disease,Pfizer,Apr-10,Alzheimer Disease, Successful completion of 6 months treatment in the previous B1451006 Phase 3 dimebon study
NCT01075763,Phase 2,Alzheimer's Disease,"Merck KGaA, Darmstadt, Germany",Nov-04,Alzheimer Disease;Interferons;Interferon-beta;Interferon beta-1a, Subjects aged between 50 and 75 years
NCT01075763,Phase 2,Alzheimer's Disease,"Merck KGaA, Darmstadt, Germany",Nov-04,Alzheimer Disease;Interferons;Interferon-beta;Interferon beta-1a," Subjects diagnosed with AD, according to the Diagnostic and Statistical Manual of Mental Disorders, 4th edition (DSM-IV)"
NCT01075763,Phase 2,Alzheimer's Disease,"Merck KGaA, Darmstadt, Germany",Nov-04,Alzheimer Disease;Interferons;Interferon-beta;Interferon beta-1a, Subjects with MMSE score of 20 to 26 (inclusive)
NCT01075763,Phase 2,Alzheimer's Disease,"Merck KGaA, Darmstadt, Germany",Nov-04,Alzheimer Disease;Interferons;Interferon-beta;Interferon beta-1a, Subjects supervised by a caregiver
NCT01075763,Phase 2,Alzheimer's Disease,"Merck KGaA, Darmstadt, Germany",Nov-04,Alzheimer Disease;Interferons;Interferon-beta;Interferon beta-1a, Subjects who have been given informed written consent and approval of the Local Ethical Committee
NCT01078168,Phase 2,Alzheimer Disease,K. Lieb,Mar-10,Alzheimer Disease;Acitretin, mild to moderate AD (NINCDS-ADRDA criteria)
NCT01078168,Phase 2,Alzheimer Disease,K. Lieb,Mar-10,Alzheimer Disease;Acitretin, Mini-Mental State Examination (MMSE): 27-14 points
NCT01078168,Phase 2,Alzheimer Disease,K. Lieb,Mar-10,Alzheimer Disease;Acitretin, Geriatric Depression Scale  14
NCT01094340,Phase 2/Phase 3,Alzheimer's Disease,Banner Health,Mar-10,Alzheimer Disease;Thalidomide, Subjects must have a screening diagnosis of Probable Alzheimer's disease according to National Institute of Neurological and Communicative Disorders and Stroke-Alzheimer's Disease and Related Disorders Association (NINCDS/ADRDA) criteria.
NCT01094340,Phase 2/Phase 3,Alzheimer's Disease,Banner Health,Mar-10,Alzheimer Disease;Thalidomide, Subjects must have a Mini-Mental State Examination (MMSE) score of 12-26
NCT01094340,Phase 2/Phase 3,Alzheimer's Disease,Banner Health,Mar-10,Alzheimer Disease;Thalidomide, Subject must live at home.
NCT01094340,Phase 2/Phase 3,Alzheimer's Disease,Banner Health,Mar-10,Alzheimer Disease;Thalidomide, Must have a caregiver to participate in this study
NCT01117948,Phase 2,Alzheimers Disease,JSW Lifesciences,Sep-09,Alzheimer Disease;Lornoxicam,Men and women (non-childbearing potential) with a diagnosis of Alzheimer's Disease according to the NINCDS-ADRDA clinical criteria.
NCT01117948,Phase 2,Alzheimers Disease,JSW Lifesciences,Sep-09,Alzheimer Disease;Lornoxicam,Mild to moderate stage of Alzheimer's disease according to MMSE 18-26 inclusive.
NCT01117948,Phase 2,Alzheimers Disease,JSW Lifesciences,Sep-09,Alzheimer Disease;Lornoxicam,Modified Hachinski Ischemic Scale equal to or below 4.
NCT01117948,Phase 2,Alzheimers Disease,JSW Lifesciences,Sep-09,Alzheimer Disease;Lornoxicam,Geriatric Depression Scale below or equal 7.
NCT01117948,Phase 2,Alzheimers Disease,JSW Lifesciences,Sep-09,Alzheimer Disease;Lornoxicam,"If anticholinesterasic treatment had been prescribed, the patient must undergo a 4 week wash out period before the baseline visit (visit 1)."
NCT01117948,Phase 2,Alzheimers Disease,JSW Lifesciences,Sep-09,Alzheimer Disease;Lornoxicam,"If Memantine treatment had been prescribed, the patient must undergo a 4 week wash out period before the baseline visit (visit 1)."
NCT01117948,Phase 2,Alzheimers Disease,JSW Lifesciences,Sep-09,Alzheimer Disease;Lornoxicam, Exclusion criteria:
NCT01117948,Phase 2,Alzheimers Disease,JSW Lifesciences,Sep-09,Alzheimer Disease;Lornoxicam,"Clinical, laboratory or neuroimaging findings consistent with:"
NCT01117948,Phase 2,Alzheimers Disease,JSW Lifesciences,Sep-09,Alzheimer Disease;Lornoxicam," other primary degenerative dementia, (dementia with Lewy bodies, frontotemporal dementia, Huntington's disease, Jacob-Creutzfeld Disease, Down's syndrome, etc.)"
NCT01117948,Phase 2,Alzheimers Disease,JSW Lifesciences,Sep-09,Alzheimer Disease;Lornoxicam," other neurodegenerative condition (Parkinson's Disease, amyotrophic lateral sclerosis, etc.)"
NCT01117948,Phase 2,Alzheimers Disease,JSW Lifesciences,Sep-09,Alzheimer Disease;Lornoxicam," cerebrovascular Disease (major infarct, one strategic or multiple lacunar infarcts, extensive white matter lesions greater than  one quarter of the total white matter)"
NCT01117948,Phase 2,Alzheimers Disease,JSW Lifesciences,Sep-09,Alzheimer Disease;Lornoxicam," other central nervous system diseases (severe head trauma, tumors, subdural haematoma or other space occupying processes, etc.)"
NCT01117948,Phase 2,Alzheimers Disease,JSW Lifesciences,Sep-09,Alzheimer Disease;Lornoxicam, seizure disorder
NCT01117948,Phase 2,Alzheimers Disease,JSW Lifesciences,Sep-09,Alzheimer Disease;Lornoxicam," other infectious, metabolic or systemic diseases affecting central nervous system (syphilis, present hypothyroidism, present vitamin B12 or folate deficiency confirmed by current analyses not older than 1 month, serum electrolytes out of normal range, juvenile onset diabetes mellitus, etc.) 2. A current DSM-IV diagnosis of active major depression, schizophrenia or bipolar disorder."
NCT01117948,Phase 2,Alzheimers Disease,JSW Lifesciences,Sep-09,Alzheimer Disease;Lornoxicam,Chronic daily drug intake for a time period of  14 days or expected for  14 days:  
NCT01117948,Phase 2,Alzheimers Disease,JSW Lifesciences,Sep-09,Alzheimer Disease;Lornoxicam," antidepressants, benzodiazepines, neuroleptics, major sedatives or other anti-inflammatory drugs including acetylic salicylic acid defined"
NCT01117948,Phase 2,Alzheimers Disease,JSW Lifesciences,Sep-09,Alzheimer Disease;Lornoxicam, antiepileptics
NCT01117948,Phase 2,Alzheimers Disease,JSW Lifesciences,Sep-09,Alzheimer Disease;Lornoxicam, anticholinergics
NCT01117948,Phase 2,Alzheimers Disease,JSW Lifesciences,Sep-09,Alzheimer Disease;Lornoxicam, nootropics (including Ginkgo)
NCT01117948,Phase 2,Alzheimers Disease,JSW Lifesciences,Sep-09,Alzheimer Disease;Lornoxicam," centrally active anti-hypertensive drugs (clonidine, alpha-methyl dopa, guanidine, guanfacine,)"
NCT01117948,Phase 2,Alzheimers Disease,JSW Lifesciences,Sep-09,Alzheimer Disease;Lornoxicam, opioid containing analgesics
NCT01117948,Phase 2,Alzheimers Disease,JSW Lifesciences,Sep-09,Alzheimer Disease;Lornoxicam," anti-inflammatory agents, cortico-steroids or immunosuppressants"
NCT01117948,Phase 2,Alzheimers Disease,JSW Lifesciences,Sep-09,Alzheimer Disease;Lornoxicam, Cimetidin as gastroprotective drug 4. Severe thrombocytopenia defined as platelet counts less than 100.000 per mm3. 5. Coagulation disorders
